yearWeekTime,rank,movieCd,movieNm,openDt,salesAmt,salesAcc,audiCnt,audiAcc,scrnCnt,showCnt
201843,3,20186321,퍼스트맨,2018-10-18,1875908432,5806454689,207278,630470,999,17697
201843,4,20189067,미쓰백,2018-10-11,1570178800,5459322516,188349,640927,666,12280
201843,5,20177221,베놈,2018-10-03,1516708900,33835155107,178936,3851409,615,13493
201843,6,20182403,크레이지 리치 아시안,2018-10-25,942046441,944590441,105987,106285,531,7421
201843,7,20010291,해리포터와 마법사의 돌,2001-12-13,918094000,918094000,103477,103477,33,1041
201843,8,20180523,스타 이즈 본,2018-10-09,885526450,3246359750,99264,366965,384,4354
201843,9,20177538,완벽한 타인,2018-10-31,360336900,386022900,39115,42009,136,528
201843,10,20189123,곰돌이 푸 다시 만나 행복해,2018-10-03,197409400,4048878460,27142,486038,235,1762
201842,1,20179189,암수살인,2018-10-03,4803799295,29730945071,562883,3396777,998,29748
201842,2,20177221,베놈,2018-10-03,3610651403,32318446207,423014,3672473,903,23971
201842,3,20186321,퍼스트맨,2018-10-18,3921810257,3930546257,422568,423192,1190,19439
201842,4,20189067,미쓰백,2018-10-11,2187522050,3889143716,258791,452578,671,14061
201842,5,20180523,스타 이즈 본,2018-10-09,996846748,2360833300,114306,267701,543,6904
201842,6,20189123,곰돌이 푸 다시 만나 행복해,2018-10-03,475537850,3851469060,63032,458896,385,4115
201842,7,20176122,안시성,2018-09-19,437589800,46159534276,59080,5413370,492,5022
201842,8,20184678,배반의 장미,2018-10-18,242089850,251165850,28878,29890,457,4506
201842,9,20187521,펭귄 하이웨이,2018-10-18,188665000,208911000,23290,25631,338,1995
201842,10,20180628,액슬,2018-10-18,101703100,105174100,11809,12152,149,1397
201841,1,20179189,암수살인,2018-10-03,10632715032,24927145776,1221440,2833894,1175,39420
201841,2,20177221,베놈,2018-10-03,10157273748,28707794804,1168257,3249459,1173,39576
201841,3,20176122,안시성,2018-09-19,1800927200,45721944476,220333,5354290,635,9753
201841,4,20189067,미쓰백,2018-10-11,1625303866,1701621666,185230,193787,624,8769
201841,5,20189123,곰돌이 푸 다시 만나 행복해,2018-10-03,1418179900,3375931210,168167,395864,494,6965
201841,6,20180523,스타 이즈 본,2018-10-09,1347604552,1363986552,151471,153395,555,9564
201841,7,20180770,다이노 어드벤처2: 육해공 공룡 대백과,2018-10-09,269492200,269492200,34822,34822,322,1709
201841,8,20189462,셜록 놈즈,2018-10-03,173814650,635301150,24508,83846,331,976
201841,9,20177308,협상,2018-09-19,173109800,16963024316,21339,1953273,401,1917
201841,10,20188661,에브리데이,2018-10-11,168636600,195595300,18294,21620,124,1696
201840,1,20177221,베놈,2018-10-03,18550521056,18550521056,2081202,2081202,1308,35413
201840,2,20179189,암수살인,2018-10-03,14155187744,14294430744,1595753,1612454,1177,27231
201840,3,20176122,안시성,2018-09-19,5006519634,43921017276,602000,5133957,1294,22812
201840,4,20189123,곰돌이 푸 다시 만나 행복해,2018-10-03,1940960310,1957751310,225803,227697,536,8225
201840,5,20177308,협상,2018-09-19,1583542400,16789914516,187992,1931934,867,12066
201840,6,20172204,명당,2018-09-19,751668000,17757196874,95261,2066465,793,8420
201840,7,20167903,원더풀 고스트,2018-09-26,524480700,3647539300,62167,439910,324,4563
201840,8,20189462,셜록 놈즈,2018-10-03,423882500,461486500,55086,59338,440,2164
201840,9,20189262,더 넌,2018-09-19,356440100,8743037545,42712,1007366,510,3747
201840,10,20185046,서치,2018-08-29,219948400,25237568395,26112,2944333,288,1939
201839,1,20176122,안시성,2018-09-19,26581392801,38914497642,3121393,4531957,1540,44484
201839,2,20172204,명당,2018-09-19,10357944765,17005528874,1211362,1971204,1039,26307
201839,3,20177308,협상,2018-09-19,9759694357,15206372116,1125395,1743942,919,24571
201839,4,20189262,더 넌,2018-09-19,3608099992,8386597445,419820,964654,698,13446
201839,5,20167903,원더풀 고스트,2018-09-26,3067983400,3123058600,371425,377743,351,8852
201839,6,20185046,서치,2018-08-29,1590202450,25017619995,182013,2918221,415,4984
201839,7,20188304,극장판 요괴워치 섀도사이드: 도깨비왕의 부활,2018-09-20,799575400,1156057000,104438,151054,444,3112
201839,8,20189268,루이스,2018-09-20,466644500,706364450,59239,89501,322,2038
201839,9,20180167,에그엔젤 코코밍: 두근두근 핼러윈 파티,2018-09-22,210208000,345766500,26043,42980,153,1005
201839,10,20189746,극장판 뽀잉: 슈퍼 변신의 비밀,2018-09-20,155717100,277155100,20096,35688,273,1310
201838,1,20176122,안시성,2018-09-19,12206941941,12333104841,1395655,1410564,1344,26266
201838,2,20172204,명당,2018-09-19,6585883109,6647584109,752243,759842,1117,22643
201838,3,20177308,협상,2018-09-19,5345844759,5446677759,607063,618547,898,18824
201838,4,20189262,더 넌,2018-09-19,4745612453,4778497453,541183,544834,824,15218
201838,5,20185046,서치,2018-08-29,1872006200,23427417545,218718,2736208,891,13038
201838,6,20156554,물괴,2018-09-12,705210000,5930676554,88206,702096,1043,12692
201838,7,20188304,극장판 요괴워치 섀도사이드: 도깨비왕의 부활,2018-09-20,349056600,356481600,45791,46616,454,1787
201838,8,20153446,너의 결혼식,2018-08-22,319578750,23606222819,39407,2812226,587,4478
201838,9,20189268,루이스,2018-09-20,205729950,239719950,26330,30262,325,1232
201838,10,20188581,더 프레데터,2018-09-12,167577100,1493618714,20416,169814,521,4345
201837,1,20185046,서치,2018-08-29,6856041282,21555411345,781851,2517490,957,31918
201837,2,20156554,물괴,2018-09-12,5213956554,5225466554,612631,613890,1183,31772
201837,3,20153446,너의 결혼식,2018-08-22,2136567882,23286644069,250028,2772819,819,17333
201837,4,20188581,더 프레데터,2018-09-12,1326041614,1326041614,149398,149398,582,13141
201837,5,20189362,업그레이드,2018-09-06,623790100,1641312300,68574,178153,203,5344
201837,6,20177537,상류사회,2018-08-29,358597750,6254721463,43658,760945,522,6074
201837,7,20181942,맘마미아!2,2018-08-08,286593000,19498125253,33836,2280120,352,3041
201837,8,20186202,신과함께-인과 연,2018-08-01,271454100,102587987709,33428,12264813,432,3390
201837,9,20179101,공작,2018-08-08,142844700,42748555526,18740,4968325,387,2240
201837,10,20176122,안시성,2018-09-19,126162900,126162900,14909,14909,29,71
201836,1,20185046,서치,2018-08-29,9789258668,14699370063,1164746,1735639,1097,29661
201836,2,20153446,너의 결혼식,2018-08-22,4715830755,21150076187,573427,2522791,906,27405
201836,3,20177537,상류사회,2018-08-29,1712515350,5896123713,208636,717287,736,16828
201836,4,20189362,업그레이드,2018-09-06,1014010200,1017522200,109140,109579,220,4886
201836,5,20186202,신과함께-인과 연,2018-08-01,826118350,102316533609,102777,12231385,534,7734
201836,6,20181942,맘마미아!2,2018-08-08,709998050,19211532253,87159,2246284,414,6197
201836,7,20179101,공작,2018-08-08,564272050,42605710826,69999,4949585,516,6193
201836,8,20170670,목격자,2018-08-15,479747350,21635671397,58521,2512159,515,7316
201836,9,20189261,어드리프트:우리가 함께한 바다,2018-09-06,330954918,346520418,40299,41977,490,5307
201836,10,20187647,나를 차버린 스파이,2018-08-22,204490000,2286058500,22963,258016,175,2063
201835,1,20153446,너의 결혼식,2018-08-22,8573574332,16434245432,1047762,1949364,970,28978
201835,2,20185046,서치,2018-08-29,4884221395,4910111395,567867,570893,780,13846
201835,3,20177537,상류사회,2018-08-29,4167031363,4183608363,506864,508651,867,17738
201835,4,20170670,목격자,2018-08-15,2083456087,21155924047,256423,2453638,779,16243
201835,5,20186202,신과함께-인과 연,2018-08-01,1971915650,101490415259,247035,12128608,697,11568
201835,6,20179101,공작,2018-08-08,1737869900,42041438776,216964,4879586,725,11674
201835,7,20181942,맘마미아!2,2018-08-08,1636417818,18501534203,202084,2159125,530,8592
201835,8,20187647,나를 차버린 스파이,2018-08-22,610209600,2081568500,71061,235053,228,3962
201835,9,20181181,미션 임파서블: 폴아웃,2018-07-25,317889500,55742105462,38257,6567099,246,2167
201835,10,20139221,그래비티,2013-10-17,513732500,32026791300,33356,3262924,52,1185
201834,1,20153446,너의 결혼식,2018-08-22,7641661900,7860671100,877096,901602,962,19314
201834,2,20170670,목격자,2018-08-15,7138510400,19072467960,831786,2197215,971,26285
201834,3,20179101,공작,2018-08-08,5363219500,40303568876,621046,4662622,974,21929
201834,4,20186202,신과함께-인과 연,2018-08-01,4706070000,99518499609,561730,11881573,956,19072
201834,5,20181942,맘마미아!2,2018-08-08,3221927700,16865116385,374831,1957041,631,11299
201834,6,20187647,나를 차버린 스파이,2018-08-22,1399654900,1471358900,155032,163992,278,6166
201834,7,20184802,몬스터 호텔 3,2018-08-08,887466000,7571342900,119124,1023630,459,3901
201834,8,20183584,메가로돈,2018-08-15,838187900,4421350497,102110,515536,549,6021
201834,9,20181181,미션 임파서블: 폴아웃,2018-07-25,835697400,55424215962,95113,6528842,341,3419
201834,10,20187657,마일22,2018-08-23,455542300,457414300,51142,51350,203,3059
201833,1,20179101,공작,2018-08-08,17089445790,34940349376,1975086,4041576,1265,32636
201833,2,20186202,신과함께-인과 연,2018-08-01,14334136860,94812429609,1688614,11319843,1266,31275
201833,3,20170670,목격자,2018-08-15,11742409560,11933957560,1344363,1365429,1021,19708
201833,4,20181942,맘마미아!2,2018-08-08,6210467697,13643188685,720754,1582210,704,13700
201833,5,20183584,메가로돈,2018-08-15,3583162597,3583162597,413426,413426,601,9075
201833,6,20184802,몬스터 호텔 3,2018-08-08,2896964300,6683876900,393158,904506,665,7592
201833,7,20181181,미션 임파서블: 폴아웃,2018-07-25,2492379403,54588518562,281166,6433729,544,5958
201833,8,20187641,극장판 도라에몽: 진구의 보물섬,2018-08-15,1039329400,1054152400,136993,138640,463,3215
201833,9,20187427,명탐정 코난 : 제로의 집행인,2018-08-08,724272300,2866475800,95108,377257,451,2674
201833,10,20186501,극장판 헬로카봇 : 백악기 시대,2018-08-01,523880100,6406152000,68889,854230,257,1683
201832,1,20186202,신과함께-인과 연,2018-08-01,28618804912,80478292749,3437475,9631229,2097,53261
201832,2,20179101,공작,2018-08-08,17773314586,17850903586,2058091,2066490,1317,23837
201832,3,20181942,맘마미아!2,2018-08-08,6759402188,7432720988,786242,861456,750,14320
201832,4,20181181,미션 임파서블: 폴아웃,2018-07-25,5545822402,52096139159,657379,6152563,908,13172
201832,5,20184802,몬스터 호텔 3,2018-08-08,3784986600,3786912600,511134,511348,715,7424
201832,6,20187427,명탐정 코난 : 제로의 집행인,2018-08-08,2134805500,2142203500,281327,282149,542,5067
201832,7,20186501,극장판 헬로카봇 : 백악기 시대,2018-08-01,1197091300,5882271900,163553,785341,601,4315
201832,8,20183361,인크레더블 2,2018-07-18,805868200,24278651388,108587,2998015,565,2917
201832,9,20185242,신비아파트: 금빛 도깨비와 비밀의 동굴,2018-07-25,324845700,4925114100,45919,667879,452,1677
201832,10,20186121,어느 가족,2018-07-26,261991200,1040666600,31594,123887,82,1142
201831,1,20186202,신과함께-인과 연,2018-08-01,51755528737,51859487837,6182041,6193754,2235,52637
201831,2,20181181,미션 임파서블: 폴아웃,2018-07-25,18552004803,46550316757,2195605,5495184,1881,34311
201831,3,20183361,인크레더블 2,2018-07-18,4727355230,23472783188,625203,2889428,956,11785
201831,4,20186501,극장판 헬로카봇 : 백악기 시대,2018-08-01,4648668600,4685180600,618428,621788,758,8860
201831,5,20185242,신비아파트: 금빛 도깨비와 비밀의 동굴,2018-07-25,2183698200,4600268400,303027,621960,693,6859
201831,6,20170942,인랑,2018-07-25,1052492567,6952808573,131993,891308,712,6297
201831,7,20181942,맘마미아!2,2018-08-08,618463800,673318800,68527,75214,264,858
201831,8,20186121,어느 가족,2018-07-26,446905800,778675400,53711,92293,122,1405
201831,9,20180522,앤트맨과 와스프,2018-07-04,315551600,47441368985,39820,5444801,387,1511
201831,10,20185341,마녀,2018-06-27,199658600,27236581063,24487,3188405,265,1017
201830,1,20181181,미션 임파서블: 폴아웃,2018-07-25,27966107954,27998311954,3295852,3299579,1957,40810
201830,2,20183361,인크레더블 2,2018-07-18,7093135846,18745427958,899723,2264225,1300,24467
201830,3,20170942,인랑,2018-07-25,5876006006,5900316006,756884,759315,1085,18593
201830,4,20185242,신비아파트: 금빛 도깨비와 비밀의 동굴,2018-07-25,2401864200,2416570200,317299,318933,762,7112
201830,5,20180522,앤트맨과 와스프,2018-07-04,1616072540,47125817385,202086,5404981,850,10438
201830,6,20185341,마녀,2018-06-27,1316133900,27036922463,163637,3163918,697,7477
201830,7,20181443,스카이스크래퍼,2018-07-11,379842300,8590307518,48290,999978,602,3766
201830,8,20186121,어느 가족,2018-07-26,321730600,331769600,37403,38582,126,998
201830,9,20188042,독전: 익스텐디드 컷,2018-07-18,152998000,839082100,25357,136885,349,1990
201830,10,20186001,신은 죽지 않았다 3: 어둠 속의 빛,2018-07-19,171915700,499708600,22378,63047,162,1143
201829,1,20183361,인크레더블 2,2018-07-18,11593262112,11652292112,1359279,1364502,1605,30828
201829,2,20180522,앤트맨과 와스프,2018-07-04,7004089488,45509744845,818508,5202895,1260,32765
201829,3,20185341,마녀,2018-06-27,4472565118,25720788563,523404,3000281,757,17168
201829,4,20181443,스카이스크래퍼,2018-07-11,2829214094,8210465218,335751,951688,777,16810
201829,5,20188042,독전: 익스텐디드 컷,2018-07-18,686084100,686084100,111528,111528,398,3567
201829,6,20185621,호텔 아르테미스,2018-07-18,546029500,547703500,64764,64950,465,5873
201829,7,20180282,속닥속닥,2018-07-13,408114000,1862517500,48368,212507,251,3792
201829,8,20184845,미드나잇 선,2018-06-21,335596800,2535274400,45806,306647,156,1478
201829,9,20174369,변산,2018-07-04,313805300,3947209073,41765,480256,466,2969
201829,10,20186001,신은 죽지 않았다 3: 어둠 속의 빛,2018-07-19,271904100,327792900,33292,40669,179,1259
201828,1,20180522,앤트맨과 와스프,2018-07-04,15205099476,38505655357,1758345,4384387,1596,55304
201828,2,20185341,마녀,2018-06-27,5818971174,21248223445,680175,2476877,772,20215
201828,3,20181443,스카이스크래퍼,2018-07-11,5373637124,5381251124,615091,615937,831,20107
201828,4,20180282,속닥속닥,2018-07-13,1447491500,1454403500,163278,164139,314,3837
201828,5,20174369,변산,2018-07-04,1261217850,3633403773,156292,438491,610,9822
201828,6,20178161,탐정: 리턴즈,2018-06-13,580529500,26765465278,72002,3132986,464,4174
201828,7,20184845,미드나잇 선,2018-06-21,333423500,2199677600,41319,260841,153,1566
201828,8,20172469,허스토리,2018-06-27,240301900,2342806449,32336,310759,294,1507
201828,9,20185001,빅샤크: 매직체인지,2018-06-27,201015100,929933000,28339,124908,148,879
201828,10,20182564,"오늘 밤, 로맨스 극장에서",2018-07-11,169878400,210818300,19969,24419,155,2414
201827,1,20180522,앤트맨과 와스프,2018-07-04,23300555881,23300555881,2626042,2626042,1775,48063
201827,2,20185341,마녀,2018-06-27,7178547419,15429252271,837916,1796702,1033,23182
201827,3,20174369,변산,2018-07-04,2226144723,2372185923,264492,282199,763,14014
201827,4,20178161,탐정: 리턴즈,2018-06-13,1909673158,26184935778,231147,3060984,844,12635
201827,5,20172469,허스토리,2018-06-27,589078300,2102504549,74849,278423,556,5934
201827,6,20179086,쥬라기 월드: 폴른 킹덤,2018-06-06,464114200,49639030437,56453,5644952,487,3681
201827,7,20184721,시카리오: 데이 오브 솔다도,2018-06-27,464444400,1757824300,53155,208131,232,3744
201827,8,20184845,미드나잇 선,2018-06-21,450631300,1866254100,52744,219522,253,2202
201827,9,20184903,오션스8,2018-06-13,347951600,11624774066,41921,1326792,418,3097
201827,10,20185001,빅샤크: 매직체인지,2018-06-27,268649700,728917900,37062,96569,236,1518
201826,1,20185341,마녀,2018-06-27,8195602952,8250704852,952428,958786,1117,21698
201826,2,20178161,탐정: 리턴즈,2018-06-13,6555043348,24275262620,796950,2829837,1031,29391
201826,3,20179086,쥬라기 월드: 폴른 킹덤,2018-06-06,2485424700,49174916237,305054,5588499,771,13847
201826,4,20184903,오션스8,2018-06-13,1956635103,11276822466,237434,1284871,660,12105
201826,5,20172469,허스토리,2018-06-27,1322237249,1513426249,172304,203574,696,11829
201826,6,20184721,시카리오: 데이 오브 솔다도,2018-06-27,1293379900,1293379900,154976,154976,261,5675
201826,7,20184845,미드나잇 선,2018-06-21,774880400,1415622800,92735,166778,462,4340
201826,8,20179383,독전,2018-05-22,618745000,43399545713,74960,5053105,477,4986
201826,9,20185001,빅샤크: 매직체인지,2018-06-27,453988200,460268200,58731,59507,414,1994
201826,10,20184101,여중생A,2018-06-20,191284700,739574100,24300,88662,422,2900
201825,1,20178161,탐정: 리턴즈,2018-06-13,8666928902,17720219272,1002567,2032887,1137,35715
